make_year,mileage_kmpl,engine_cc,price_usd,brand_BMW,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,transmission_Automatic,transmission_Manual,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol
2006,12.56,2000,5765.37,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1995,24.25,800,4311.54,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2019,23.45,1000,6562.48,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2015,23.36,1500,7963.58,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2014,17.65,1500,7182.04,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2000,27.46,3000,10315.68,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2016,17.89,4000,9172.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2012,22.31,1500,4740.91,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2002,11.06,2000,4905.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2001,16.85,1500,4552.13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1995,17.22,1500,5815.04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2015,17.67,4000,7293.11,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2010,11.37,1500,7939.15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2006,21.52,2000,5615.88,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2000,23.14,4000,7370.67,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2014,14.28,1200,6064.17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1996,12.26,2500,5983.58,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2023,14.16,2500,9684.76,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2008,20.48,800,4752.83,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1998,15.02,1000,1000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1995,17.33,1800,4345.36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2017,12.63,3000,8936.35,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2012,27.9,2000,9703.22,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2007,18.37,2500,10490.56,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1996,23.75,1200,3818.26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2003,20.47,2000,7783.08,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2015,17.79,4000,11150.38,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1996,17.53,1200,3834.1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2021,14.37,2000,7757.67,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2019,15.75,2500,7976.13,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2003,12.96,1800,6282.46,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1995,12.42,5000,8271.16,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2005,28.43,3000,7804.72,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1997,19.39,3000,8144.11,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2014,25.33,2000,13360.89,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2017,14.03,2500,6476.65,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2020,11.74,1200,8103.97,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1998,13.11,2500,4584.21,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2012,15.89,2500,7920.78,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2017,18.18,1500,8919.18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2000,17.25,5000,11546.07,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1997,14.13,1500,5099.9,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2016,18.44,1200,6048.27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2005,18.88,5000,10167.43,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2009,21.51,2500,6560.27,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2016,25.35,1800,7916.54,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2022,16.18,1200,8682.06,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1999,24.08,2000,4452.56,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2014,18.33,2000,7826.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2004,10.36,2000,3449.07,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2006,26.92,1000,10609.91,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2009,29.36,5000,14765.09,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2011,21.1,2500,5859.21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2004,18.45,2500,8058.37,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2000,16.64,5000,7843.95,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2012,15.68,1500,5418.35,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2007,24.05,2000,7956.66,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1997,17.91,1500,4401.39,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2018,26.37,1500,8139.87,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2004,18.17,2000,5967.37,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2008,15.94,4000,8647.77,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2000,14.99,2500,6084.83,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1997,14.28,1000,2208.89,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2010,20.57,2000,8343.11,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2001,11.53,1800,2563.99,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2014,13.91,2000,8135.67,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2008,24.62,3000,7924.77,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2003,13.23,3000,8201.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2009,22.31,1200,7131.88,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2015,7.68,4000,10507.68,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1997,25.25,2000,5710.93,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1996,11.65,2500,2440.06,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2021,13.62,4000,8551.58,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1996,21.4,2500,5144.81,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1997,19.35,5000,13263.92,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2012,22.47,4000,10556.28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2008,11.61,800,3419.53,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2014,16.57,800,4134.83,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2012,14.91,1200,5227.29,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2004,12.45,4000,8801.34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,20.98,800,6809.53,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,22.72,800,4324.88,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2019,16.32,1800,7824.6,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2023,25.61,3000,9991.91,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2016,14.07,1000,5473.99,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1995,25.49,1500,4518.96,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1998,20.81,2000,6183.72,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2008,11.88,800,4479.93,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1995,27.91,1500,5566.83,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2008,15.78,1500,7058.55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2010,24.03,4000,8585.55,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016,18.73,4000,11387.26,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2008,19.87,2000,6443.72,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2023,22.51,3000,10479.63,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2014,22.23,5000,12182.28,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1997,16.29,1500,4837.49,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1997,20.66,5000,10593.12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2003,20.28,3000,8484.92,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2000,19.07,1200,3893.29,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2019,16.98,1000,6203.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2007,19.06,2000,4874.53,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2015,27.84,1800,8005.31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1996,16.52,3000,5686.43,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2002,24.03,800,2981.1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2015,14.9,5000,11493.63,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1996,13.59,1200,1860.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1998,34.38,2500,6568.51,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2019,20.7,5000,13179.92,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2009,20.84,1500,6368.07,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1998,20.98,5000,9019.92,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2007,25.04,1800,6005.46,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2022,20.04,3000,10680.32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2006,22.08,800,3774.98,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2022,12.71,800,7704.43,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2007,22.92,2500,8337.76,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2008,16.82,4000,8047.11,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2014,21.36,1500,6601.75,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2012,9.42,3000,8012.08,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2023,21.15,5000,12363.06,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2022,6.79,2500,7828.79,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2000,16.62,1000,3509.4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2023,9.47,1800,7424.96,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2005,21.17,4000,7090.31,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1996,18.35,4000,10533.02,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2022,14.15,1200,8894.87,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2017,25.17,1200,7382.21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,13.52,1000,2672.34,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013,5.0,2500,11999.08,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1999,20.57,2000,9737.71,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2013,9.17,1800,6283.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1996,13.67,2500,7204.11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2004,15.41,1500,3604.03,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2019,10.88,1800,7178.8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1996,15.53,4000,7510.55,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2005,10.97,4000,9686.76,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2012,18.81,1500,8986.56,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2023,11.86,2000,6059.93,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,18.15,1000,6113.39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2009,23.81,1200,5940.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2003,21.91,4000,8468.02,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2017,17.59,2000,8944.75,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2013,13.06,3000,7670.89,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2003,18.8,1800,7418.55,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1997,14.52,1000,3568.37,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2015,19.01,2500,8604.25,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2003,9.42,2000,3516.72,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2022,22.04,1000,6449.99,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2008,18.17,2000,7036.11,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2013,29.04,3000,7716.54,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2001,24.53,800,4027.25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2010,20.83,1500,5827.55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2010,17.38,800,4901.25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2022,14.35,1000,7535.54,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1995,22.71,800,3071.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1998,16.85,2000,3415.88,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1998,23.84,2000,4622.18,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2001,20.0,800,3620.53,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2002,20.04,1500,6950.3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2011,20.97,1500,6207.99,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1999,13.4,3000,5960.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2001,12.89,2000,2795.86,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2022,12.72,1000,10392.46,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2014,23.24,1800,8808.39,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2023,13.27,1500,8377.49,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2014,13.89,5000,8989.55,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1998,20.69,1500,5343.24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2022,16.74,3000,9297.62,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2000,16.1,1800,5769.84,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2001,15.67,1200,3520.62,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2012,6.37,5000,9885.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1999,13.17,1500,4733.68,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2014,23.91,800,5759.28,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2023,15.3,2000,9059.93,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1997,8.5,5000,8944.94,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2001,12.96,1500,4555.89,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2021,19.8,2000,9860.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2022,19.7,1000,8905.56,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,16.53,1800,6154.68,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2008,14.55,4000,8534.54,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2001,10.99,3000,6411.36,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1999,19.84,1200,6170.09,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2023,22.19,800,7663.74,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,24.44,5000,13427.26,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1999,12.45,1200,3213.13,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2017,24.83,3000,10828.11,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1996,17.72,1200,2062.6,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2021,18.13,1800,7819.14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2015,22.47,1000,4761.98,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2016,15.3,800,5648.13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2000,7.18,5000,6870.87,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2009,21.52,1800,6978.91,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2015,19.74,1800,8606.55,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2004,16.2,2000,3582.2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2017,21.11,1000,8301.24,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2020,22.13,4000,10344.37,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2018,10.44,1000,4838.89,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2001,18.11,1000,3766.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1999,6.61,1800,2446.36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1995,17.38,4000,7170.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2007,16.14,1500,3553.46,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2015,20.46,2000,6057.63,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2020,12.63,1000,6674.11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2012,15.89,1500,5311.56,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2007,5.0,4000,8210.07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2015,20.79,1000,6982.61,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2015,17.56,800,5286.05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2012,18.44,1500,5558.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1999,10.53,1500,4601.63,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2007,19.99,800,4643.27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1998,26.26,1500,5716.23,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2011,17.08,1200,7810.29,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1997,21.25,1000,3762.44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011,13.65,5000,12019.63,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2022,17.62,1500,7058.47,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2005,10.34,3000,5903.07,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2015,21.94,2500,12666.67,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2014,18.8,4000,9256.21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2017,11.9,3000,7302.32,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2015,13.99,800,5445.36,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2020,18.31,1000,6982.01,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1998,22.62,1000,7655.52,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1996,25.4,3000,10510.56,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2014,17.33,1500,10809.54,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2010,11.18,4000,8724.72,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2022,19.19,1000,8221.27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2012,26.92,1500,7454.28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2002,9.89,800,1944.22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1997,13.23,1200,5834.52,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2003,21.05,2000,4975.23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2023,18.77,4000,11856.23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2014,15.27,800,5377.37,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2023,19.1,1800,7770.55,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2000,22.89,1000,2747.48,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2004,17.51,2500,9006.37,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2015,17.07,1500,5026.26,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2004,20.95,1800,3826.47,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2007,16.65,3000,5420.35,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011,23.71,1000,6657.51,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2003,28.13,1200,4727.13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2011,13.54,1800,7294.21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,11.75,5000,11840.69,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2003,19.86,1500,4330.64,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2003,11.57,1800,4294.9,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1995,11.49,1200,2240.24,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1996,7.75,4000,6342.4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2022,16.09,3000,9308.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2010,17.84,2000,8090.72,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2023,15.41,800,5969.99,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1995,24.95,1500,3976.9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2004,24.58,2500,5881.95,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2012,27.64,5000,14404.09,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2020,18.23,1800,7744.4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2022,23.92,1500,6675.11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2002,19.54,4000,7603.64,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2015,19.04,3000,7684.17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2022,15.66,1200,7767.67,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2005,6.68,2000,5406.68,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2017,21.19,1500,6862.44,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,23.77,2500,4183.61,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2002,10.37,800,1079.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2021,17.95,800,6067.15,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2016,22.96,2000,6460.67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2002,16.2,5000,7738.19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2011,23.97,2500,7634.5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2009,17.3,4000,8085.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2011,15.37,2500,9839.73,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2022,24.25,4000,11744.68,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2017,13.33,5000,14008.02,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2018,14.38,4000,9909.91,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2007,13.52,3000,7220.28,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2013,12.29,2500,12239.9,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1999,18.77,1200,3205.53,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2006,15.44,1200,7822.23,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1995,20.44,1800,4483.68,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2017,9.33,2500,6796.4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1999,12.39,5000,11127.27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2002,18.26,2500,5991.67,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2007,25.35,800,4850.84,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2002,19.89,3000,5931.82,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2019,15.05,800,5457.1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2017,10.55,1500,5545.14,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2005,14.76,1000,3467.94,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1995,17.79,1800,2714.94,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2007,6.21,2000,3175.74,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2013,11.93,1500,4974.15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2018,14.31,1500,5645.16,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1997,16.71,2500,5961.21,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2018,17.73,1500,7655.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2011,14.95,1000,4813.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1999,20.53,1500,4977.16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2014,18.62,2500,7382.34,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2015,16.15,800,4935.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2002,21.22,1500,4635.05,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2020,20.81,2000,11557.93,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2008,10.73,3000,5998.38,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1998,17.84,3000,6504.83,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2005,22.45,4000,9321.54,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2014,23.29,1800,6567.64,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2009,19.85,1000,6299.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013,16.83,1200,6867.41,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2001,20.11,1000,2871.85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,22.04,4000,12371.46,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2022,18.58,2000,7979.82,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2013,19.14,800,3474.76,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2005,16.75,1200,4132.03,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2020,11.32,2500,9072.81,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1999,17.13,2500,5584.2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1999,14.61,1800,5841.05,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
